tipo,precio,indice,timestamp,tipo_mercado,indicadores_usados,rsi,adx,votes,sl,tp,ganancia,duracion
venta,1830.67,1744,2025-05-07 04:10:00,desconocido,"['RSI', 'ADX', 'BB_Upper', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1830.67)}]",60,25,3,1.0,2.0,0.15000000000009095,1.0
compra,1830.81,1745,2025-05-07 04:11:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1832.81,1746,2025-05-07 04:12:00,desconocido,"['RSI', 'ADX', 'BB_Upper', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1832.81)}]",60,25,3,1.0,2.0,2.0,1.0
compra,1833.21,1747,2025-05-07 04:13:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1832.53,1748,2025-05-07 04:14:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1832.53)}]",60,25,3,1.0,2.0,-0.6800000000000637,1.0
compra,1831.01,1749,2025-05-07 04:15:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1830.81,1750,2025-05-07 04:16:00,desconocido,"['ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1830.81)}]",60,25,3,1.0,2.0,-0.20000000000004547,1.0
compra,1830.64,1751,2025-05-07 04:17:00,desconocido,"['ADX', 'MACD_hist', 'ATR']",40,25,3,1.0,2.0,,
venta,1830.19,1752,2025-05-07 04:18:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1830.19)}]",60,25,3,1.0,2.0,-0.4500000000000455,1.0
compra,1826.6,1765,2025-05-07 04:31:00,desconocido,"['RSI', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1827.6,1766,2025-05-07 04:32:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1827.6)}]",60,25,3,1.0,2.0,1.0,1.0
compra,1827.35,1780,2025-05-07 04:46:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1825.34,1781,2025-05-07 04:47:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1825.34)}]",60,25,3,1.0,2.0,-2.009999999999991,1.0
compra,1827.3,1787,2025-05-07 04:53:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1828.5,1788,2025-05-07 04:54:00,desconocido,"[{'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1828.5)}]",60,25,3,1.0,2.0,1.2000000000000455,1.0
compra,1828.24,1789,2025-05-07 04:55:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1828.65,1790,2025-05-07 04:56:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1828.65)}]",60,25,3,1.0,2.0,0.41000000000008185,1.0
compra,1828.58,1791,2025-05-07 04:57:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1828.47,1792,2025-05-07 04:58:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1828.47)}]",60,25,3,1.0,2.0,-0.10999999999989996,1.0
compra,1828.63,1793,2025-05-07 04:59:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1828.27,1794,2025-05-07 05:00:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1828.27)}]",60,25,3,1.0,2.0,-0.36000000000012733,1.0
compra,1828.8,1798,2025-05-07 05:04:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1827.57,1799,2025-05-07 05:05:00,desconocido,"['Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1827.57)}]",60,25,3,1.0,2.0,-1.2300000000000182,1.0
compra,1828.6,1804,2025-05-07 05:10:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1827.63,1805,2025-05-07 05:11:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1827.63)}]",60,25,3,1.0,2.0,-0.9699999999997999,1.0
compra,1827.89,1806,2025-05-07 05:12:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1827.66,1807,2025-05-07 05:13:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1827.66)}]",60,25,3,1.0,2.0,-0.2300000000000182,1.0
compra,1829.21,1814,2025-05-07 05:20:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1828.9,1815,2025-05-07 05:21:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1828.9)}]",60,25,3,1.0,2.0,-0.30999999999994543,1.0
compra,1829.5,1816,2025-05-07 05:22:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1830.0,1817,2025-05-07 05:23:00,desconocido,"['RSI', 'BB_Upper', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1830.0)}]",60,25,3,1.0,2.0,0.5,1.0
compra,1829.31,1818,2025-05-07 05:24:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1829.16,1819,2025-05-07 05:25:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1829.16)}]",60,25,3,1.0,2.0,-0.14999999999986358,1.0
compra,1829.11,1824,2025-05-07 05:30:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1830.55,1825,2025-05-07 05:31:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1830.55)}]",60,25,3,1.0,2.0,1.4400000000000546,1.0
compra,1827.93,1837,2025-05-07 05:43:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1826.71,1838,2025-05-07 05:44:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1826.71)}]",60,25,3,1.0,2.0,-1.2200000000000273,1.0
compra,1828.89,1841,2025-05-07 05:47:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1828.6,1842,2025-05-07 05:48:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1828.6)}]",60,25,3,1.0,2.0,-0.290000000000191,1.0
compra,1828.61,1845,2025-05-07 05:51:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1828.5,1846,2025-05-07 05:52:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1828.5)}]",60,25,3,1.0,2.0,-0.10999999999989996,1.0
compra,1828.28,1852,2025-05-07 05:58:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1828.21,1853,2025-05-07 05:59:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1828.21)}]",60,25,3,1.0,2.0,-0.06999999999993634,1.0
compra,1828.06,1854,2025-05-07 06:00:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1829.0,1855,2025-05-07 06:01:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1829.0)}]",60,25,3,1.0,2.0,0.9400000000000546,1.0
compra,1829.31,1856,2025-05-07 06:02:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1829.76,1857,2025-05-07 06:03:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1829.76)}]",60,25,3,1.0,2.0,0.4500000000000455,1.0
compra,1831.09,1858,2025-05-07 06:04:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1832.31,1859,2025-05-07 06:05:00,desconocido,"['RSI', 'BB_Upper', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1832.31)}]",60,25,3,1.0,2.0,1.2200000000000273,1.0
compra,1831.63,1860,2025-05-07 06:06:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1831.67,1861,2025-05-07 06:07:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1831.67)}]",60,25,3,1.0,2.0,0.03999999999996362,1.0
compra,1833.02,1862,2025-05-07 06:08:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1832.3,1863,2025-05-07 06:09:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1832.3)}]",60,25,3,1.0,2.0,-0.7200000000000273,1.0
compra,1832.63,1864,2025-05-07 06:10:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1832.64,1865,2025-05-07 06:11:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1832.64)}]",60,25,3,1.0,2.0,0.009999999999990905,1.0
compra,1833.2,1866,2025-05-07 06:12:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1832.96,1867,2025-05-07 06:13:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1832.96)}]",60,25,3,1.0,2.0,-0.2400000000000091,1.0
compra,1833.34,1868,2025-05-07 06:14:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1832.7,1869,2025-05-07 06:15:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1832.7)}]",60,25,3,1.0,2.0,-0.6399999999998727,1.0
compra,1833.33,1870,2025-05-07 06:16:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1834.1,1871,2025-05-07 06:17:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1834.1)}]",60,25,3,1.0,2.0,0.7699999999999818,1.0
compra,1834.01,1872,2025-05-07 06:18:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1833.7,1873,2025-05-07 06:19:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1833.7)}]",60,25,3,1.0,2.0,-0.30999999999994543,1.0
compra,1830.09,1881,2025-05-07 06:27:00,desconocido,"['ADX', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1828.8,1882,2025-05-07 06:28:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1828.8)}]",60,25,3,1.0,2.0,-1.2899999999999636,1.0
compra,1828.79,1883,2025-05-07 06:29:00,desconocido,"['RSI', 'ADX', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1827.73,1884,2025-05-07 06:30:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1827.73)}]",60,25,3,1.0,2.0,-1.0599999999999454,1.0
compra,1828.37,1885,2025-05-07 06:31:00,desconocido,"['RSI', 'ADX', 'ATR']",40,25,3,1.0,2.0,,
venta,1828.56,1886,2025-05-07 06:32:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1828.56)}]",60,25,3,1.0,2.0,0.19000000000005457,1.0
compra,1827.86,1887,2025-05-07 06:33:00,desconocido,"['RSI', 'ADX', 'ATR']",40,25,3,1.0,2.0,,
venta,1828.89,1888,2025-05-07 06:34:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1828.89)}]",60,25,3,1.0,2.0,1.0300000000002,1.0
compra,1829.11,1890,2025-05-07 06:36:00,desconocido,"['ADX', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1827.79,1891,2025-05-07 06:37:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1827.79)}]",60,25,3,1.0,2.0,-1.3199999999999363,1.0
compra,1827.96,1892,2025-05-07 06:38:00,desconocido,"['RSI', 'ADX', 'ATR']",40,25,3,1.0,2.0,,
venta,1828.41,1893,2025-05-07 06:39:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1828.41)}]",60,25,3,1.0,2.0,0.4500000000000455,1.0
compra,1829.49,1895,2025-05-07 06:41:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1829.62,1896,2025-05-07 06:42:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1829.62)}]",60,25,3,1.0,2.0,0.12999999999988177,1.0
compra,1829.11,1897,2025-05-07 06:43:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1827.84,1898,2025-05-07 06:44:00,desconocido,"['Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1827.84)}]",60,25,3,1.0,2.0,-1.2699999999999818,1.0
compra,1826.5,1900,2025-05-07 06:46:00,desconocido,"['RSI', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1828.59,1901,2025-05-07 06:47:00,desconocido,"['MACD_hist', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1828.59)}]",60,25,3,1.0,2.0,2.089999999999918,1.0
compra,1828.71,1902,2025-05-07 06:48:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1828.8,1903,2025-05-07 06:49:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1828.8)}]",60,25,3,1.0,2.0,0.08999999999991815,1.0
compra,1828.99,1904,2025-05-07 06:50:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1829.61,1905,2025-05-07 06:51:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1829.61)}]",60,25,3,1.0,2.0,0.6199999999998909,1.0
compra,1829.99,1906,2025-05-07 06:52:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1829.99,1907,2025-05-07 06:53:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1829.99)}]",60,25,3,1.0,2.0,0.0,1.0
compra,1830.63,1908,2025-05-07 06:54:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1830.14,1909,2025-05-07 06:55:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1830.14)}]",60,25,3,1.0,2.0,-0.4900000000000091,1.0
compra,1830.11,1910,2025-05-07 06:56:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1829.56,1911,2025-05-07 06:57:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1829.56)}]",60,25,3,1.0,2.0,-0.5499999999999545,1.0
compra,1830.63,1912,2025-05-07 06:58:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1830.61,1913,2025-05-07 06:59:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1830.61)}]",60,25,3,1.0,2.0,-0.020000000000209184,1.0
compra,1830.81,1915,2025-05-07 07:01:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1830.79,1916,2025-05-07 07:02:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1830.79)}]",60,25,3,1.0,2.0,-0.01999999999998181,1.0
compra,1831.51,1917,2025-05-07 07:03:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1831.5,1918,2025-05-07 07:04:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1831.5)}]",60,25,3,1.0,2.0,-0.009999999999990905,1.0
compra,1832.84,1922,2025-05-07 07:08:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1832.69,1923,2025-05-07 07:09:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1832.69)}]",60,25,3,1.0,2.0,-0.14999999999986358,1.0
compra,1832.8,1925,2025-05-07 07:11:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1832.04,1926,2025-05-07 07:12:00,desconocido,"['Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1832.04)}]",60,25,3,1.0,2.0,-0.7599999999999909,1.0
compra,1832.64,1928,2025-05-07 07:14:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1832.65,1929,2025-05-07 07:15:00,desconocido,"['RSI', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1832.65)}]",60,25,3,1.0,2.0,0.009999999999990905,1.0
compra,1832.98,1930,2025-05-07 07:16:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1833.15,1931,2025-05-07 07:17:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1833.15)}]",60,25,3,1.0,2.0,0.17000000000007276,1.0
compra,1833.8,1934,2025-05-07 07:20:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1835.73,1935,2025-05-07 07:21:00,desconocido,"['RSI', 'BB_Upper', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1835.73)}]",60,25,3,1.0,2.0,1.9300000000000637,1.0
compra,1834.77,1936,2025-05-07 07:22:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1834.34,1937,2025-05-07 07:23:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1834.34)}]",60,25,3,1.0,2.0,-0.43000000000006366,1.0
compra,1835.09,1938,2025-05-07 07:24:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1834.66,1939,2025-05-07 07:25:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1834.66)}]",60,25,3,1.0,2.0,-0.4299999999998363,1.0
compra,1835.2,1940,2025-05-07 07:26:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1835.41,1941,2025-05-07 07:27:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1835.41)}]",60,25,3,1.0,2.0,0.21000000000003638,1.0
compra,1834.7,1942,2025-05-07 07:28:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1835.15,1943,2025-05-07 07:29:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1835.15)}]",60,25,3,1.0,2.0,0.4500000000000455,1.0
compra,1834.62,1947,2025-05-07 07:33:00,desconocido,"['ADX', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1835.35,1948,2025-05-07 07:34:00,desconocido,"['RSI', 'ADX', 'MACD_hist', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1835.35)}]",60,25,3,1.0,2.0,0.7300000000000182,1.0
compra,1834.75,1960,2025-05-07 07:46:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1835.9,1961,2025-05-07 07:47:00,desconocido,"['RSI', 'BB_Upper', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1835.9)}]",60,25,3,1.0,2.0,1.150000000000091,1.0
compra,1835.66,1962,2025-05-07 07:48:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1835.5,1963,2025-05-07 07:49:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1835.5)}]",60,25,3,1.0,2.0,-0.16000000000008185,1.0
compra,1835.61,1965,2025-05-07 07:51:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1835.62,1966,2025-05-07 07:52:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1835.62)}]",60,25,3,1.0,2.0,0.009999999999990905,1.0
compra,1836.4,1967,2025-05-07 07:53:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1836.39,1968,2025-05-07 07:54:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1836.39)}]",60,25,3,1.0,2.0,-0.009999999999990905,1.0
compra,1836.54,1969,2025-05-07 07:55:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1835.74,1970,2025-05-07 07:56:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1835.74)}]",60,25,3,1.0,2.0,-0.7999999999999545,1.0
compra,1837.32,1971,2025-05-07 07:57:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1838.17,1972,2025-05-07 07:58:00,desconocido,"['RSI', 'BB_Upper', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1838.17)}]",60,25,3,1.0,2.0,0.8500000000001364,1.0
compra,1838.24,1973,2025-05-07 07:59:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1837.81,1974,2025-05-07 08:00:00,desconocido,"['RSI', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1837.81)}]",60,25,3,1.0,2.0,-0.43000000000006366,1.0
compra,1839.66,1975,2025-05-07 08:01:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1839.55,1976,2025-05-07 08:02:00,desconocido,"['RSI', 'ADX', 'BB_Upper', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1839.55)}]",60,25,3,1.0,2.0,-0.11000000000012733,1.0
compra,1837.39,1977,2025-05-07 08:03:00,desconocido,"['ADX', 'MACD_hist', 'ATR']",40,25,3,1.0,2.0,,
venta,1837.54,1978,2025-05-07 08:04:00,desconocido,"['ADX', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1837.54)}]",60,25,3,1.0,2.0,0.14999999999986358,1.0
compra,1834.53,1985,2025-05-07 08:11:00,desconocido,"['RSI', 'ADX', 'BB_Lower', 'ATR']",40,25,3,1.0,2.0,,
venta,1835.4,1986,2025-05-07 08:12:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', {'accion': 'vender', 'motivo': 'take_profit', 'precio_activado': np.float64(1835.4)}]",60,25,3,1.0,2.0,0.8700000000001182,1.0
compra,1836.75,1995,2025-05-07 08:21:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1837.24,1996,2025-05-07 08:22:00,desconocido,"['ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1837.24)}]",60,25,3,1.0,2.0,0.4900000000000091,1.0
compra,1836.53,1998,2025-05-07 08:24:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1837.08,1999,2025-05-07 08:25:00,desconocido,"[{'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1837.08)}]",60,25,3,1.0,2.0,0.5499999999999545,1.0
compra,1837.59,2000,2025-05-07 08:26:00,desconocido,"['MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1837.49,2001,2025-05-07 08:27:00,desconocido,"['ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1837.49)}]",60,25,3,1.0,2.0,-0.09999999999990905,1.0
compra,1837.99,2002,2025-05-07 08:28:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1837.21,2003,2025-05-07 08:29:00,desconocido,"['ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1837.21)}]",60,25,3,1.0,2.0,-0.7799999999999727,1.0
compra,1838.06,2004,2025-05-07 08:30:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
venta,1838.42,2005,2025-05-07 08:31:00,desconocido,"['RSI', 'ADX', {'accion': 'vender', 'motivo': 'stop_loss', 'precio_activado': np.float64(1838.42)}]",60,25,3,1.0,2.0,0.36000000000012733,1.0
compra,1839.02,2006,2025-05-07 08:32:00,desconocido,"['ADX', 'MACD_hist', 'Ichimoku_Tenkan', 'ATR']",40,25,3,1.0,2.0,,
